Level	Rule Name	Subject	Property	Value
WARN	missing_definition	FBcv:0000442	IAO:0000600		
WARN	missing_definition	FBcv:0000443	IAO:0000600		
WARN	missing_definition	FBcv:0000444	IAO:0000600		
WARN	missing_definition	FBcv:0000445	IAO:0000600		
WARN	missing_definition	FBcv:0000446	IAO:0000600		
WARN	missing_definition	FBcv:0000447	IAO:0000600		
WARN	missing_definition	FBcv:0000448	IAO:0000600		
WARN	missing_definition	FBcv:0000449	IAO:0000600		
WARN	missing_definition	FBcv:0000450	IAO:0000600		
WARN	missing_definition	FBcv:0000451	IAO:0000600		
WARN	missing_definition	FBcv:0000665	IAO:0000600		
WARN	missing_definition	FBcv:0000668	IAO:0000600		
WARN	missing_definition	FBcv:0000669	IAO:0000600		
WARN	missing_definition	FBcv:0000670	IAO:0000600		
WARN	missing_definition	FBcv:0000671	IAO:0000600		
WARN	missing_definition	FBcv:0000672	IAO:0000600		
WARN	missing_definition	FBcv:0000679	IAO:0000600		
WARN	missing_definition	FBcv:0000680	IAO:0000600		
WARN	missing_definition	FBcv:0000681	IAO:0000600		
WARN	missing_definition	FBcv:0000682	IAO:0000600		
WARN	missing_definition	FBcv:0000683	IAO:0000600		
WARN	missing_definition	FBcv:0000684	IAO:0000600		
WARN	missing_definition	FBcv:0000686	IAO:0000600		
WARN	missing_definition	FBcv:0000698	IAO:0000600		
WARN	missing_definition	FBcv:0000699	IAO:0000600		
WARN	missing_definition	FBcv:0000700	IAO:0000600		
WARN	missing_definition	FBcv:0000701	IAO:0000600		
WARN	missing_definition	FBcv:0000702	IAO:0000600		
WARN	missing_definition	FBcv:0000703	IAO:0000600		
WARN	missing_definition	FBcv:0000705	IAO:0000600		
WARN	missing_definition	FBcv:0000706	IAO:0000600		
WARN	missing_definition	FBcv:0000707	IAO:0000600		
WARN	missing_definition	FBcv:0000708	IAO:0000600		
WARN	missing_definition	FBcv:0000709	IAO:0000600		
WARN	missing_definition	FBcv:0000713	IAO:0000600		
